Gene_ID	GeneSymbol	Transcript_ID
ENSG00000124164	VAPB	ENST00000475243
ENSG00000198768	APCDD1L	ENST00000371149
ENSG00000231290	APCDD1L-DT	ENST00000427140
ENSG00000254620	ENSG00000254620	ENST00000525424
ENSG00000268941	LINC01711	ENST00000598340
ENSG00000124222	STX16	ENST00000371141
ENSG00000254995	STX16-NPEPL1	ENST00000530122
ENSG00000215440	NPEPL1	ENST00000356091
ENSG00000254419	ENSG00000254419	ENST00000530479
ENSG00000237121	PIEZO1P2	ENST00000416241
ENSG00000270279	ENSG00000270279	ENST00000603095
ENSG00000268649	ENSG00000268649	ENST00000596276
ENSG00000284040	MIR296	ENST00000385215
ENSG00000216031	MIR298	ENST00000401212
ENSG00000235590	GNAS-AS1	ENST00000424094
ENSG00000268333	ENSG00000268333	ENST00000601795
ENSG00000087460	GNAS	ENST00000371085
ENSG00000276859	ENSG00000276859	ENST00000621898
ENSG00000276722	ENSG00000276722	ENST00000613404
ENSG00000274491	ENSG00000274491	ENST00000616546
ENSG00000275069	ENSG00000275069	ENST00000614281
ENSG00000225806	ENSG00000225806	ENST00000441270
ENSG00000270951	ENSG00000270951	ENST00000605044
ENSG00000285091	ENSG00000285091	ENST00000644133
ENSG00000284985	ENSG00000284985	ENST00000645913
ENSG00000101158	NELFCD	ENST00000652272
ENSG00000101160	CTSZ	ENST00000217131
ENSG00000101162	TUBB1	ENST00000217133
ENSG00000124172	ATP5F1E	ENST00000243997
ENSG00000101166	PRELID3B	ENST00000355937
ENSG00000232925	MRPS16P2	ENST00000445106
ENSG00000124203	ZNF831	ENST00000371030
ENSG00000124205	EDN3	ENST00000337938
ENSG00000225129	ENSG00000225129	ENST00000424662
ENSG00000230352	ENSG00000230352	ENST00000440889
ENSG00000286309	ENSG00000286309	ENST00000654060
ENSG00000233686	PIEZO1P1	ENST00000485427
ENSG00000287752	ENSG00000287752	ENST00000655291
ENSG00000227282	ENSG00000227282	ENST00000443747
ENSG00000087495	PHACTR3	ENST00000371015
ENSG00000238194	PHACTR3-AS1	ENST00000668717
ENSG00000238777	RNU7-141P	ENST00000459304
ENSG00000196074	SYCP2	ENST00000357552
ENSG00000196227	FAM217B	ENST00000360816
ENSG00000132825	PPP1R3D	ENST00000370996
ENSG00000124215	CDH26	ENST00000348616
ENSG00000176659	LINC02910	ENST00000660831
ENSG00000276093	ENSG00000276093	ENST00000617063
ENSG00000228340	MIR646HG	ENST00000659856
ENSG00000207802	MIR646	ENST00000385067
ENSG00000229690	MTCO2P1	ENST00000424648
ENSG00000266140	MIR4533	ENST00000581943
ENSG00000265617	MIR548AG2	ENST00000581228
ENSG00000276627	ENSG00000276627	ENST00000651345
ENSG00000261035	ENSG00000261035	ENST00000569070
ENSG00000229755	ENSG00000229755	ENST00000420710
ENSG00000229606	LINC01718	ENST00000664708
ENSG00000289577	ENSG00000289577	ENST00000690299
ENSG00000179242	CDH4	ENST00000614565
ENSG00000286232	ENSG00000286232	ENST00000650768
ENSG00000276786	ENSG00000276786	ENST00000617215
ENSG00000277270	ENSG00000277270	ENST00000662116
ENSG00000179253	ENSG00000179253	ENST00000317652
ENSG00000225106	ENSG00000225106	ENST00000447909
ENSG00000130699	TAF4	ENST00000252996
ENSG00000284193	MIR1257	ENST00000408490
ENSG00000235018	ENSG00000235018	ENST00000442115
ENSG00000265306	MIR3195	ENST00000585001
ENSG00000283078	ENSG00000283078	ENST00000635124
ENSG00000289236	ENSG00000289236	ENST00000688494
ENSG00000149657	LSM14B	ENST00000279068
ENSG00000101182	PSMA7	ENST00000370873
ENSG00000184402	SS18L1	ENST00000331758
ENSG00000289537	ENSG00000289537	ENST00000693545
ENSG00000101181	MTG2	ENST00000370823
ENSG00000101180	HRH3	ENST00000340177
ENSG00000130703	OSBPL2	ENST00000313733
ENSG00000130706	ADRM1	ENST00000253003
ENSG00000226332	ENSG00000226332	ENST00000414042
ENSG00000130702	LAMA5	ENST00000252999
ENSG00000284074	MIR4758	ENST00000577688
ENSG00000228812	LAMA5-AS1	ENST00000456721
ENSG00000273619	ENSG00000273619	ENST00000610979
ENSG00000171858	RPS21	ENST00000343986
ENSG00000149679	CABLES2	ENST00000279101
ENSG00000275437	ENSG00000275437	ENST00000616512
ENSG00000130701	RBBP8NL	ENST00000252998
ENSG00000233017	ENSG00000233017	ENST00000618678
ENSG00000130700	GATA5	ENST00000252997
ENSG00000272050	ENSG00000272050	ENST00000606283
ENSG00000260542	ENSG00000260542	ENST00000569373
ENSG00000289548	ENSG00000289548	ENST00000693241
ENSG00000174403	MIR1-1HG-AS1	ENST00000686642
ENSG00000174407	MIR1-1HG	ENST00000624914
ENSG00000199017	MIR1-1	ENST00000362147
ENSG00000284508	MIR133A2	ENST00000347538
ENSG00000226094	RPL7P3	ENST00000441388
ENSG00000264490	ENSG00000264490	ENST00000583223
ENSG00000273812	ENSG00000273812	ENST00000617730
ENSG00000289634	ENSG00000289634	ENST00000691373
ENSG00000232121	ENSG00000232121	ENST00000427132
ENSG00000229882	ENSG00000229882	ENST00000418953
ENSG00000167046	ENSG00000167046	ENST00000370520
ENSG00000101187	SLCO4A1	ENST00000217159
ENSG00000277496	ENSG00000277496	ENST00000617703
ENSG00000276317	ENSG00000276317	ENST00000620143
ENSG00000232803	SLCO4A1-AS1	ENST00000411824
ENSG00000237687	LINC00686	ENST00000435412
ENSG00000101188	NTSR1	ENST00000370501
ENSG00000223669	ENSG00000223669	ENST00000430184
ENSG00000228705	LINC00659	ENST00000689171
ENSG00000101189	MRGBP	ENST00000370487
ENSG00000229873	OGFR-AS1	ENST00000431361
ENSG00000060491	OGFR	ENST00000290291
ENSG00000092758	COL9A3	ENST00000649368
ENSG00000101190	TCFL5	ENST00000335351
ENSG00000233838	DPH3P1	ENST00000486648
ENSG00000236527	ARF4P2	ENST00000430209
ENSG00000101191	DIDO1	ENST00000395343
ENSG00000273759	ENSG00000273759	ENST00000619319
ENSG00000101193	GID8	ENST00000266069
ENSG00000101194	SLC17A9	ENST00000370351
ENSG00000125533	BHLHE23	ENST00000612929
ENSG00000272259	LINC01749	ENST00000607802
ENSG00000125514	LINC00029	ENST00000370341
ENSG00000237119	LINC01056	ENST00000455711
ENSG00000231133	HAR1B	ENST00000651861
ENSG00000274915	ENSG00000274915	ENST00000459583
ENSG00000225978	HAR1A	ENST00000433161
ENSG00000287324	ENSG00000287324	ENST00000665943
ENSG00000260416	ENSG00000260416	ENST00000567259
ENSG00000286628	ENSG00000286628	ENST00000665538
ENSG00000231977	ENSG00000231977	ENST00000423020
ENSG00000207598	MIR124-3	ENST00000384866
ENSG00000149658	YTHDF1	ENST00000370339
ENSG00000273821	ENSG00000273821	ENST00000615354
ENSG00000101197	BIRC7	ENST00000217169
ENSG00000266463	MIR3196	ENST00000579556
ENSG00000101198	NKAIN4	ENST00000370316
ENSG00000275620	FLJ16779	ENST00000612722
ENSG00000101199	ARFGAP1	ENST00000370283
ENSG00000266104	MIR4326	ENST00000582203
ENSG00000101203	COL20A1	ENST00000358894
ENSG00000222439	RNU6-994P	ENST00000410507
ENSG00000101204	CHRNA4	ENST00000370263
ENSG00000203900	ENSG00000203900	ENST00000370257
ENSG00000075043	KCNQ2	ENST00000359125
ENSG00000280936	ENSG00000280936	ENST00000629794
ENSG00000226390	KCNQ2-AS1	ENST00000436263
ENSG00000101210	EEF1A2	ENST00000217182
ENSG00000230226	ENSG00000230226	ENST00000458368
ENSG00000125534	PPDPF	ENST00000370179
ENSG00000101213	PTK6	ENST00000542869
ENSG00000125508	SRMS	ENST00000217188
ENSG00000275812	ENSG00000275812	ENST00000620908
ENSG00000125531	FNDC11	ENST00000370097
ENSG00000130589	HELZ2	ENST00000467148
ENSG00000101216	GMEB2	ENST00000370077
ENSG00000232442	MHENCR	ENST00000449500
ENSG00000197457	STMN3	ENST00000370053
ENSG00000258366	RTEL1	ENST00000360203
ENSG00000026036	RTEL1-TNFRSF6B	ENST00000492259
ENSG00000243509	TNFRSF6B	ENST00000369996
ENSG00000101246	ARFRP1	ENST00000622789
ENSG00000197114	ZGPAT	ENST00000355969
ENSG00000273154	ENSG00000273154	ENST00000632538
ENSG00000274501	ENSG00000274501	ENST00000613401
ENSG00000203896	LIME1	ENST00000309546
ENSG00000273047	ENSG00000273047	ENST00000467211
ENSG00000125520	SLC2A4RG	ENST00000266077
ENSG00000130584	ZBTB46	ENST00000245663
ENSG00000229299	ENSG00000229299	ENST00000447343
ENSG00000231208	ZBTB46-AS1	ENST00000435912
ENSG00000279610	C20orf181	ENST00000623918
ENSG00000268858	ENSG00000268858	ENST00000601296
ENSG00000183260	ABHD16B	ENST00000369916
ENSG00000101150	TPD52L2	ENST00000346249
ENSG00000101152	DNAJC5	ENST00000360864
ENSG00000199805	RNU1-134P	ENST00000362935
ENSG00000283206	MIR941-1	ENST00000636396
ENSG00000216141	MIR941-2	ENST00000401322
ENSG00000283513	MIR941-3	ENST00000637366
ENSG00000216195	MIR941-4	ENST00000401376
ENSG00000275842	MIR941-5	ENST00000621667
ENSG00000198276	UCKL1	ENST00000354216
ENSG00000284433	MIR1914	ENST00000607800
ENSG00000207554	MIR647	ENST00000384823
ENSG00000280213	UCKL1-AS1	ENST00000623569
ENSG00000196700	ZNF512B	ENST00000369888
ENSG00000130590	SAMD10	ENST00000369886
ENSG00000101161	PRPF6	ENST00000266079
ENSG00000196421	C20orf204	ENST00000636176
ENSG00000203883	SOX18	ENST00000340356
ENSG00000171703	TCEA2	ENST00000343484
ENSG00000237371	ENSG00000237371	ENST00000455524
ENSG00000171700	RGS19	ENST00000395042
ENSG00000274034	MIR6813	ENST00000621638
ENSG00000125510	OPRL1	ENST00000336866
ENSG00000171695	LKAAEAR1	ENST00000302096
ENSG00000286999	ENSG00000286999	ENST00000660961
ENSG00000196132	MYT1	ENST00000328439
ENSG00000125522	NPBWR2	ENST00000684052
ENSG00000203880	PCMTD2	ENST00000308824
ENSG00000278171	ENSG00000278171	ENST00000614601
ENSG00000232852	CICP4	ENST00000447359
ENSG00000149656	LINC00266-1	ENST00000425473
ENSG00000274727	ENSG00000274727	ENST00000620521
ENSG00000279493	ENSG00000279493	ENST00000624081
ENSG00000277117	ENSG00000277117	ENST00000623960
ENSG00000279687	ENSG00000279687	ENST00000623188
ENSG00000280071	GATD3B	ENST00000620528
ENSG00000276612	ENSG00000276612	ENST00000623476
ENSG00000275464	ENSG00000275464	ENST00000617716
ENSG00000280433	ENSG00000280433	ENST00000623998
ENSG00000279669	ENSG00000279669	ENST00000623753
ENSG00000279094	LINC01670	ENST00000624261
ENSG00000274333	ENSG00000274333	ENST00000623914
ENSG00000277777	Y_RNA	ENST00000610788
ENSG00000279186	ENSG00000279186	ENST00000624506
ENSG00000279784	ENSG00000279784	ENST00000623587
ENSG00000279064	ENSG00000279064	ENST00000623723
ENSG00000274559	ENSG00000274559	ENST00000464664
ENSG00000280013	ENSG00000280013	ENST00000623928
ENSG00000279769	ENSG00000279769	ENST00000624240
ENSG00000280191	LINC01669	ENST00000624561
ENSG00000280095	ENSG00000280095	ENST00000623983
ENSG00000280179	CH507-42P11.6	ENST00000624872
ENSG00000275993	SIK1B	ENST00000613488
ENSG00000288187	ENSG00000288187	ENST00000671789
ENSG00000274790	Y_RNA	ENST00000616522
ENSG00000275496	ENSG00000275496	ENST00000621924
ENSG00000280019	ENSG00000280019	ENST00000624484
ENSG00000279709	ENSG00000279709	ENST00000623377
ENSG00000278903	ENSG00000278903	ENST00000624576
ENSG00000276902	Y_RNA	ENST00000615262
ENSG00000274276	CBSL	ENST00000398168
ENSG00000275895	U2AF1L5	ENST00000610664
ENSG00000276076	CRYAA2	ENST00000619537
ENSG00000280346	ENSG00000280346	ENST00000624353
ENSG00000279226	ENSG00000279226	ENST00000623061
ENSG00000278927	ENSG00000278927	ENST00000623896
ENSG00000280145	ENSG00000280145	ENST00000625185
ENSG00000278878	ENSG00000278878	ENST00000623225
ENSG00000279788	ENSG00000279788	ENST00000624266
ENSG00000279728	ENSG00000279728	ENST00000623809
ENSG00000280164	ENSG00000280164	ENST00000623892
ENSG00000279998	ENSG00000279998	ENST00000623678
ENSG00000278955	ENSG00000278955	ENST00000624937
ENSG00000284550	MIR8069-1	ENST00000616627
ENSG00000280172	ENSG00000280172	ENST00000623131
ENSG00000279751	ENSG00000279751	ENST00000623720
ENSG00000280018	ENSG00000280018	ENST00000623165
ENSG00000279477	ENSG00000279477	ENST00000623518
ENSG00000278884	ENSG00000278884	ENST00000625184
ENSG00000277067	ENSG00000277067	ENST00000623095
ENSG00000274046	Y_RNA	ENST00000617336
ENSG00000280330	CTBP2P10	ENST00000624153
ENSG00000279303	ENSG00000279303	ENST00000623962
ENSG00000279647	ENSG00000279647	ENST00000624595
ENSG00000279895	ENSG00000279895	ENST00000624042
ENSG00000276077	ENSG00000276077	ENST00000625096
ENSG00000274484	Y_RNA	ENST00000613803
ENSG00000279177	CTBP2P9	ENST00000624906
ENSG00000276546	Y_RNA	ENST00000619005
ENSG00000277991	ENSG00000277991	ENST00000623374
ENSG00000273590	SMIM11B	ENST00000619874
ENSG00000277277	FAM243B	ENST00000613894
ENSG00000278961	SMIM34B	ENST00000624951
ENSG00000276289	KCNE1B	ENST00000618699
ENSG00000273614	ENSG00000273614	ENST00000619030
ENSG00000279967	ENSG00000279967	ENST00000624806
ENSG00000278996	ENSG00000278996	ENST00000623664
ENSG00000275950	MIR6724-1	ENST00000616420
ENSG00000275664	ENSG00000275664	ENST00000610482
ENSG00000275708	MIR3648-1	ENST00000615959
ENSG00000277437	ENSG00000277437	ENST00000614492
ENSG00000280800	ENSG00000280800	ENST00000631211
ENSG00000278233	RNA5-8SN2	ENST00000612463
ENSG00000286155	ENSG00000286155	ENST00000651830
ENSG00000286252	ENSG00000286252	ENST00000651797
ENSG00000286057	ENSG00000286057	ENST00000652328
ENSG00000286012	ENSG00000286012	ENST00000651349
ENSG00000274060	MIR6724-2	ENST00000616483
ENSG00000277671	ENSG00000277671	ENST00000618423
ENSG00000281383	ENSG00000281383	ENST00000629969
ENSG00000277739	5_8S_rRNA	ENST00000610460
ENSG00000280441	ENSG00000280441	ENST00000651813
ENSG00000277379	MIR6724-3	ENST00000622482
ENSG00000274868	ENSG00000274868	ENST00000612139
ENSG00000280614	ENSG00000280614	ENST00000625598
ENSG00000275215	RNA5-8SN3	ENST00000613359
ENSG00000286267	ENSG00000286267	ENST00000650962
ENSG00000286146	ENSG00000286146	ENST00000652246
ENSG00000286054	ENSG00000286054	ENST00000652151
ENSG00000286178	ENSG00000286178	ENST00000652229
ENSG00000275692	MIR6724-4	ENST00000617390
ENSG00000278775	ENSG00000278775	ENST00000619112
ENSG00000281181	ENSG00000281181	ENST00000627981
ENSG00000278189	RNA5-8SN1	ENST00000619471
ENSG00000286149	ENSG00000286149	ENST00000652220
ENSG00000286032	ENSG00000286032	ENST00000651130
ENSG00000286091	ENSG00000286091	ENST00000651001
ENSG00000286148	ENSG00000286148	ENST00000651888
ENSG00000279990	RPSAP68	ENST00000625020
ENSG00000279615	ENSG00000279615	ENST00000624852
ENSG00000279167	ENSG00000279167	ENST00000625098
ENSG00000279579	LINC01666	ENST00000623794
ENSG00000286033	ENSG00000286033	ENST00000651312
ENSG00000279213	SNX18P10	ENST00000625014
ENSG00000280243	MTCO1P1	ENST00000624263
ENSG00000278931	ENSG00000278931	ENST00000624291
ENSG00000264462	MIR3648-2	ENST00000581792
ENSG00000264063	ENSG00000264063	ENST00000577708
ENSG00000279501	ENSG00000279501	ENST00000623236
ENSG00000279414	CDRT15P9	ENST00000623182
ENSG00000280436	ENSG00000280436	ENST00000623201
ENSG00000188681	TEKT4P2	ENST00000559466
ENSG00000279720	SOWAHCP2	ENST00000624968
ENSG00000279381	ENSG00000279381	ENST00000623217
ENSG00000278932	ENSG00000278932	ENST00000686553
ENSG00000279718	SNX18P12	ENST00000624821
ENSG00000279208	ENSG00000279208	ENST00000624041
ENSG00000279864	NCOR1P4	ENST00000624736
ENSG00000279211	ENSG00000279211	ENST00000623408
ENSG00000286103	ENSG00000286103	ENST00000652368
ENSG00000275631	U1	ENST00000620684
ENSG00000280081	LINC01667	ENST00000623929
ENSG00000279783	ENSG00000279783	ENST00000624130
ENSG00000264002	RN7SL52P	ENST00000584271
ENSG00000252199	SNORA70	ENST00000516390
ENSG00000279321	ENSG00000279321	ENST00000624226
ENSG00000270533	ENSG00000270533	ENST00000604687
ENSG00000280372	ENSG00000280372	ENST00000624662
ENSG00000279851	ENSG00000279851	ENST00000623370
ENSG00000279062	CDRT15P8	ENST00000623954
ENSG00000277693	ENSG00000277693	ENST00000622592
ENSG00000275945	EIF3FP1	ENST00000613970
ENSG00000275592	VN1R7P	ENST00000619242
ENSG00000278106	ENSG00000278106	ENST00000612331
ENSG00000187172	BAGE2	ENST00000496773
ENSG00000273840	ENSG00000273840	ENST00000612267
ENSG00000274391	TPTE	ENST00000618007
ENSG00000278678	CYCSP41	ENST00000616920
ENSG00000273872	SLC25A15P4	ENST00000614260
ENSG00000276556	ENSG00000276556	ENST00000611755
ENSG00000277282	IGHV1OR21-1	ENST00000622028
ENSG00000229306	ENSG00000229306	ENST00000457565
ENSG00000224309	ANKRD30BP2	ENST00000435744
ENSG00000207097	RNU6-614P	ENST00000384369
ENSG00000168122	ZNF355P	ENST00000427301
ENSG00000237202	ENSG00000237202	ENST00000424255
ENSG00000280108	ENSG00000280108	ENST00000624445
ENSG00000185390	FGF7P2	ENST00000332473
ENSG00000175302	ANKRD30BP1	ENST00000451052
ENSG00000266211	MIR3156-3	ENST00000580304
ENSG00000226930	GTF2IP2	ENST00000424290
ENSG00000219280	VN1R8P	ENST00000407739
ENSG00000228159	LINC01674	ENST00000660298
ENSG00000228184	SNX19P1	ENST00000444901
ENSG00000179381	OR4K11P	ENST00000431829
ENSG00000218549	OR4K12P	ENST00000406538
ENSG00000166351	POTED	ENST00000299443
ENSG00000207476	RNU6-286P	ENST00000384745
ENSG00000266299	MIR3118-1	ENST00000581787
ENSG00000278381	ENSG00000278381	ENST00000613704
ENSG00000227874	GRAMD4P1	ENST00000435181
ENSG00000214319	CXADRP1	ENST00000398098
ENSG00000279773	ENSG00000279773	ENST00000624520
ENSG00000273692	LONRF2P5	ENST00000619798
ENSG00000278618	MIR8069-2	ENST00000621412
ENSG00000229231	FEM1AP1	ENST00000431297
ENSG00000224922	ENSG00000224922	ENST00000444356
ENSG00000173231	TERF1P1	ENST00000311003
ENSG00000232797	FAM207CP	ENST00000443486
ENSG00000224860	GXYLT1P2	ENST00000433312
ENSG00000215562	CNN2P7	ENST00000400583
ENSG00000234538	ZNF114P1	ENST00000453500
ENSG00000228314	CYP4F29P	ENST00000420685
ENSG00000230965	SNX18P13	ENST00000412442
ENSG00000215559	ANKRD20A11P	ENST00000451663
ENSG00000203616	RHOT1P2	ENST00000366423
ENSG00000223287	RNU6-954P	ENST00000411355
ENSG00000183249	NF1P3	ENST00000457709
ENSG00000233442	PPP6R2P1	ENST00000450880
ENSG00000275170	FRG2MP	ENST00000613317
ENSG00000224905	ENSG00000224905	ENST00000428809
ENSG00000249493	ANKRD20A18P	ENST00000359341
ENSG00000201812	RNA5SP488	ENST00000364942
ENSG00000277572	ENSG00000277572	ENST00000613590
ENSG00000188992	LIPI	ENST00000681601
ENSG00000240755	ERLEC1P1	ENST00000433806
ENSG00000185272	RBM11	ENST00000400577
ENSG00000243064	ABCC13	ENST00000463099
ENSG00000155304	HSPA13	ENST00000285667
ENSG00000155307	SAMSN1	ENST00000400566
ENSG00000223662	SAMSN1-AS1	ENST00000449214
ENSG00000232884	ENSG00000232884	ENST00000673788
ENSG00000228600	POLR2CP1	ENST00000453699
ENSG00000225502	GAPDHP16	ENST00000448152
ENSG00000235609	ENSG00000235609	ENST00000432230
ENSG00000281903	LINC02246	ENST00000625278
ENSG00000226406	RBMX2P1	ENST00000454795
ENSG00000235277	ENSG00000235277	ENST00000430391
ENSG00000180530	NRIP1	ENST00000318948
ENSG00000229047	ENSG00000229047	ENST00000446301
ENSG00000231201	ENSG00000231201	ENST00000436429
ENSG00000279390	ENSG00000279390	ENST00000623352
ENSG00000236471	ENSG00000236471	ENST00000449746
ENSG00000288536	ENSG00000288536	ENST00000674143
ENSG00000288555	ENSG00000288555	ENST00000673983
ENSG00000288578	ENSG00000288578	ENST00000673790
ENSG00000280082	ENSG00000280082	ENST00000623768
ENSG00000229425	ENSG00000229425	ENST00000634644
ENSG00000224524	CYCSP42	ENST00000450823
ENSG00000224247	ENSG00000224247	ENST00000433588
ENSG00000212564	RNU6-1326P	ENST00000391262
ENSG00000226298	RAD23BP3	ENST00000454157
ENSG00000155313	USP25	ENST00000400183
ENSG00000234159	RBPMSLP	ENST00000433427
ENSG00000215386	MIR99AHG	ENST00000653129
ENSG00000252273	RNU6-426P	ENST00000516464
ENSG00000214976	VDAC2P1	ENST00000399358
ENSG00000224602	RPS26P5	ENST00000418544
ENSG00000201025	SNORD74B	ENST00000364155
ENSG00000270071	ENSG00000270071	ENST00000652633
ENSG00000270139	ENSG00000270139	ENST00000602454
ENSG00000287066	ENSG00000287066	ENST00000661484
ENSG00000280432	ENSG00000280432	ENST00000624971
ENSG00000207638	MIR99A	ENST00000384906
ENSG00000199030	MIRLET7C	ENST00000362160
ENSG00000269950	ENSG00000269950	ENST00000602654
ENSG00000207863	MIR125B2	ENST00000385128
ENSG00000239023	RNU1-98P	ENST00000458992
ENSG00000237735	ENSG00000237735	ENST00000444868
ENSG00000232886	ENSG00000232886	ENST00000430064
ENSG00000225735	NEK4P1	ENST00000433383
ENSG00000278181	ENSG00000278181	ENST00000620221
ENSG00000252462	RNU6-113P	ENST00000516653
ENSG00000232560	LINC01549	ENST00000440664
ENSG00000226580	RPL39P40	ENST00000445481
ENSG00000266195	RN7SL163P	ENST00000583100
ENSG00000154639	CXADR	ENST00000284878
ENSG00000232260	BTF3L4P1	ENST00000413813
ENSG00000200754	Y_RNA	ENST00000363884
ENSG00000199962	Y_RNA	ENST00000363092
ENSG00000154640	BTG3	ENST00000348354
ENSG00000280594	BTG3-AS1	ENST00000626994
ENSG00000226956	ENSG00000226956	ENST00000416641
ENSG00000279648	ENSG00000279648	ENST00000624164
ENSG00000240770	C21orf91-OT1	ENST00000430815
ENSG00000154642	C21orf91	ENST00000284881
ENSG00000244676	ENSG00000244676	ENST00000428689
ENSG00000231755	CHODL-AS1	ENST00000447175
ENSG00000215369	RPL37P3	ENST00000456825
ENSG00000154645	CHODL	ENST00000299295
ENSG00000227330	ENSG00000227330	ENST00000432412
ENSG00000154646	TMPRSS15	ENST00000284885
ENSG00000228708	ENSG00000228708	ENST00000455391
ENSG00000224141	MIR548XHG	ENST00000671206
ENSG00000230233	ENSG00000230233	ENST00000416002
ENSG00000265841	MIR548X	ENST00000580069
ENSG00000198618	PPIAP22	ENST00000358455
ENSG00000279156	ENSG00000279156	ENST00000623771
ENSG00000232193	ENSG00000232193	ENST00000440372
ENSG00000226204	ENSG00000226204	ENST00000449840
ENSG00000235965	ENSG00000235965	ENST00000450653
ENSG00000229289	ENSG00000229289	ENST00000424219
ENSG00000226818	SLC6A6P1	ENST00000413933
ENSG00000231620	ENSG00000231620	ENST00000433210
ENSG00000212609	RNU1-139P	ENST00000391307
ENSG00000230198	RPL37P4	ENST00000448908
ENSG00000271486	NIPA2P3	ENST00000603349
ENSG00000229336	SREK1IP1P1	ENST00000282964
ENSG00000215353	C1QBPP1	ENST00000400117
ENSG00000233480	LINC01683	ENST00000652251
ENSG00000233236	LINC02573	ENST00000436373
ENSG00000251851	RNU6-772P	ENST00000516042
ENSG00000252963	RN7SKP147	ENST00000517154
ENSG00000233676	FDPSP6	ENST00000425091
ENSG00000234439	KRT18P2	ENST00000447938
ENSG00000233206	RPS3AP1	ENST00000413190
ENSG00000276738	ENSG00000276738	ENST00000615444
ENSG00000224924	LINC00320	ENST00000669643
ENSG00000215351	PPIAP1	ENST00000448832
ENSG00000154654	NCAM2	ENST00000400546
ENSG00000226771	ENSG00000226771	ENST00000425058
ENSG00000234730	ENSG00000234730	ENST00000428205
ENSG00000237527	ENSG00000237527	ENST00000416182
ENSG00000238265	LINC00317	ENST00000419069
ENSG00000233997	LINC01425	ENST00000425979
ENSG00000227075	ENSG00000227075	ENST00000452500
ENSG00000233215	LINC01687	ENST00000669715
ENSG00000184856	LINC00308	ENST00000657104
ENSG00000234340	ENSG00000234340	ENST00000433524
ENSG00000231136	ENSG00000231136	ENST00000454567
ENSG00000202339	RNU4-45P	ENST00000365469
ENSG00000226043	ENSG00000226043	ENST00000444130
ENSG00000223488	MAPK6P2	ENST00000379571
ENSG00000234034	ENSG00000234034	ENST00000441759
ENSG00000225906	ENSG00000225906	ENST00000438328
ENSG00000230972	ENSG00000230972	ENST00000421604
ENSG00000275469	MIR6130	ENST00000619419
ENSG00000219368	ZNF299P	ENST00000406845
ENSG00000231058	MSANTD2P1	ENST00000445341
ENSG00000286222	ENSG00000286222	ENST00000652402
ENSG00000223078	RNU2-55P	ENST00000411146
ENSG00000228592	D21S2088E	ENST00000656174
ENSG00000223822	EEF1A1P1	ENST00000447052
ENSG00000237569	TUBAP1	ENST00000425085
ENSG00000199698	Y_RNA	ENST00000362828
ENSG00000227716	ENSG00000227716	ENST00000433101
ENSG00000288094	ENSG00000288094	ENST00000662613
ENSG00000287612	ENSG00000287612	ENST00000661152
ENSG00000231986	ENSG00000231986	ENST00000441465
ENSG00000235564	ENSG00000235564	ENST00000447405
ENSG00000287801	ENSG00000287801	ENST00000668921
ENSG00000226996	ENSG00000226996	ENST00000434859
ENSG00000224018	ENSG00000224018	ENST00000661367
ENSG00000224832	LINC01689	ENST00000416218
ENSG00000237484	LINC01684	ENST00000656088
ENSG00000226983	LINC01692	ENST00000441009
ENSG00000227090	ENSG00000227090	ENST00000446404
ENSG00000230379	ENSG00000230379	ENST00000444178
ENSG00000237444	ENSG00000237444	ENST00000423389
ENSG00000244278	ENSG00000244278	ENST00000424017
ENSG00000232512	ENSG00000232512	ENST00000453802
ENSG00000274662	RN7SKP236	ENST00000410635
ENSG00000223870	ENSG00000223870	ENST00000426609
ENSG00000222042	ENSG00000222042	ENST00000656005
ENSG00000238627	RNA5SP489	ENST00000410986
ENSG00000213885	RPL13AP7	ENST00000425147
ENSG00000279534	ENSG00000279534	ENST00000624405
ENSG00000185433	LINC00158	ENST00000332587
ENSG00000229962	ENSG00000229962	ENST00000665316
ENSG00000234883	MIR155HG	ENST00000456917
ENSG00000283904	MIR155	ENST00000385060
ENSG00000260583	ENSG00000260583	ENST00000567517
ENSG00000154719	MRPL39	ENST00000352957
ENSG00000154721	JAM2	ENST00000480456
ENSG00000237731	RNGTTP1	ENST00000420965
ENSG00000287109	ENSG00000287109	ENST00000659278
ENSG00000227054	FDX1P2	ENST00000450769
ENSG00000154723	ATP5PF	ENST00000284971
ENSG00000154727	GABPA	ENST00000400075
ENSG00000235514	LLPHP2	ENST00000436405
ENSG00000142192	APP	ENST00000346798
ENSG00000233783	ENSG00000233783	ENST00000667606
ENSG00000251972	RNU6-123P	ENST00000516163
ENSG00000224541	ENSG00000224541	ENST00000455275
ENSG00000273492	APP-DT	ENST00000608591
ENSG00000206802	RNU6-926P	ENST00000384075
ENSG00000286902	ENSG00000286902	ENST00000660906
ENSG00000229025	ENSG00000229025	ENST00000435878
ENSG00000232692	ENSG00000232692	ENST00000429340
ENSG00000197934	CYYR1-AS1	ENST00000357401
ENSG00000273115	ENSG00000273115	ENST00000608410
ENSG00000166265	CYYR1	ENST00000652641
ENSG00000154734	ADAMTS1	ENST00000284984
ENSG00000223563	ENSG00000223563	ENST00000426771
ENSG00000154736	ADAMTS5	ENST00000284987
ENSG00000266133	MIR4759	ENST00000584048
